#name, A, B
NODE_0000000, 0.22028732723101746, 0.7797126727689825
NODE_0000001, 0.6050225338693102, 0.3949774661306899
NODE_0000002, 0.2935873251315974, 0.7064126748684026
seq_012, 1.0, 0.0
seq_038, 1.0, 0.0
NODE_0000003, 0.9380073308885435, 0.061992669111456525
seq_040, 0.9999999999999999, 0.0
NODE_0000004, 0.93835928906755, 0.061640710932450125
seq_007, 1.0, 0.0
NODE_0000005, 0.008843479133469877, 0.99115652086653
NODE_0000006, 0.006956946913741476, 0.9930430530862585
seq_203, 0.0, 0.9999999999999999
NODE_0000007, 0.008870764472747938, 0.9911292355272521
seq_232, 0.0, 0.9999999999999999
NODE_0000008, 3.785076151942336e-05, 0.9999621492384805
seq_230, 0.0, 1.0
seq_231, 0.0, 1.0
NODE_0000009, 0.01644693127758602, 0.983553068722414
seq_176, 0.0, 1.0
NODE_0000010, 0.010196071866139744, 0.9898039281338602
seq_178, 0.0, 1.0
NODE_0000011, 0.09604054209633751, 0.9039594579036626
seq_181, 0.0, 1.0
NODE_0000012, 0.18461843096189215, 0.8153815690381078
seq_182, 0.0, 1.0
NODE_0000013, 0.7885051861148674, 0.2114948138851327
seq_171, 0.0, 1.0
NODE_0000014, 0.828285010744044, 0.17171498925595594
seq_313, 0.0, 1.0
NODE_0000015, 0.9999995168616351, 4.831383649036203e-07
seq_026, 0.9999999999999999, 0.0
seq_035, 0.9999999999999999, 0.0
NODE_0000016, 0.9999999999322073, 6.779260053075662e-11
seq_041, 1.0, 0.0
seq_042, 1.0, 0.0
NODE_0000017, 0.8186593586761506, 0.18134064132384956
seq_174, 0.0, 1.0
NODE_0000018, 0.7948713387079535, 0.20512866129204646
NODE_0000019, 0.7990178189438303, 0.2009821810561696
seq_173, 0.0, 0.9999999999999999
NODE_0000020, 0.8693516396276536, 0.13064836037234637
seq_021, 1.0, 0.0
seq_241, 0.0, 1.0
NODE_0000021, 0.12367769326798633, 0.8763223067320138
NODE_0000022, 0.0061748926264163055, 0.9938251073735836
seq_172, 0.0, 1.0
seq_175, 0.0, 1.0
NODE_0000023, 0.09560464544891562, 0.9043953545510842
NODE_0000024, 0.08270351553202474, 0.9172964844679753
seq_169, 0.0, 1.0
NODE_0000025, 0.07282856814583662, 0.9271714318541634
seq_264, 0.0, 1.0
NODE_0000026, 0.094894568589151, 0.905105431410849
seq_389, 0.0, 0.9999999999999999
NODE_0000027, 0.09278101382723807, 0.9072189861727619
seq_160, 0.0, 1.0
seq_263, 0.0, 1.0
NODE_0000028, 0.1934752496282834, 0.8065247503717164
NODE_0000029, 0.2110247704454645, 0.7889752295545356
NODE_0000030, 0.0824901660024631, 0.9175098339975369
seq_405, 0.0, 0.9999999999999999
NODE_0000031, 0.08478949536349192, 0.9152105046365081
seq_297, 0.0, 1.0
seq_463, 0.0, 1.0
NODE_0000032, 0.38883330398849253, 0.6111666960115076
NODE_0000033, 0.21089749485602052, 0.7891025051439795
NODE_0000034, 0.559322390238506, 0.44067760976149395
NODE_0000035, 0.7513488933746554, 0.24865110662534476
seq_029, 1.0, 0.0
seq_164, 0.0, 1.0
NODE_0000036, 0.39133502305899526, 0.6086649769410049
seq_292, 0.0, 1.0
NODE_0000037, 0.05123309959985596, 0.9487669004001439
seq_216, 0.0, 1.0
NODE_0000038, 0.039351776595049626, 0.9606482234049505
seq_384, 0.0, 1.0
NODE_0000039, 0.033319969480350875, 0.966680030519649
seq_196, 0.0, 1.0
NODE_0000040, 0.07198083664489571, 0.9280191633551043
seq_062, 1.0, 0.0
NODE_0000041, 0.0033064890478519777, 0.9966935109521481
seq_188, 0.0, 1.0
seq_197, 0.0, 1.0
NODE_0000042, 0.06659965833279209, 0.933400341667208
seq_202, 0.0, 1.0
NODE_0000043, 0.017380673004393783, 0.9826193269956062
seq_170, 0.0, 1.0
NODE_0000044, 0.08423536281640531, 0.9157646371835947
NODE_0000045, 0.05703441714886608, 0.9429655828511339
seq_201, 0.0, 1.0
NODE_0000046, 0.05655366558695199, 0.9434463344130479
seq_245, 0.0, 1.0
NODE_0000047, 0.0460518077746607, 0.9539481922253392
seq_165, 0.0, 1.0
NODE_0000048, 0.01825121113971985, 0.9817487888602802
seq_349, 0.0, 0.9999999999999999
seq_379, 0.0, 1.0
NODE_0000049, 0.4114629442525433, 0.5885370557474567
seq_166, 0.0, 0.9999999999999999
NODE_0000050, 0.7589797188521432, 0.24102028114785684
NODE_0000051, 0.9961888679761545, 0.003811132023845459
seq_008, 1.0, 0.0
seq_049, 0.9999999999999999, 0.0
