#name, A, B
NODE_0000000, 0.49010578112904934, 0.5098942188709508
NODE_0000001, 0.05972868505301807, 0.9402713149469818
seq_068, 1.0, 0.0
seq_315, 0.0, 0.9999999999999999
NODE_0000002, 0.9639713441375947, 0.0360286558624053
NODE_0000003, 0.9999978756058656, 2.124394134428481e-06
NODE_0000004, 0.9999999610157159, 3.898428402159289e-08
seq_024, 0.9999999999999999, 0.0
seq_023, 0.9999999999999999, 0.0
NODE_0000005, 0.9999999999443066, 5.569330415473519e-11
seq_001, 0.9999999999999999, 0.0
seq_003, 0.9999999999999999, 0.0
NODE_0000006, 0.9999985758580793, 1.424141920755871e-06
seq_636, 0.0, 1.0
seq_021, 1.0, 0.0
NODE_0000007, 0.955803742139978, 0.04419625786002209
NODE_0000008, 0.09839820270488121, 0.9016017972951188
seq_161, 0.0, 1.0
NODE_0000009, 0.08068809765105997, 0.91931190234894
seq_192, 0.0, 0.9999999999999999
NODE_0000010, 0.007896142233219276, 0.9921038577667806
seq_194, 0.0, 1.0
NODE_0000011, 0.013756192233966758, 0.9862438077660332
NODE_0000012, 0.024691852360231362, 0.9753081476397688
NODE_0000013, 0.018245097225731467, 0.9817549027742685
seq_174, 0.0, 1.0
NODE_0000014, 0.017815527147594563, 0.9821844728524055
seq_209, 0.0, 1.0
seq_231, 0.0, 1.0
NODE_0000015, 0.021476601280436415, 0.9785233987195636
seq_551, 0.0, 1.0
NODE_0000016, 0.013652299527928903, 0.986347700472071
seq_550, 0.0, 1.0
seq_697, 0.0, 1.0
NODE_0000017, 0.004637002043882162, 0.9953629979561179
NODE_0000018, 4.071746040994861e-06, 0.9999959282539589
seq_190, 0.0, 0.9999999999999999
seq_266, 0.0, 1.0
NODE_0000019, 0.006251394142531792, 0.9937486058574682
NODE_0000020, 0.009455357987801671, 0.9905446420121983
NODE_0000021, 0.007073952576637025, 0.992926047423363
seq_439, 0.0, 1.0
seq_552, 0.0, 0.9999999999999999
NODE_0000022, 0.00692855064558087, 0.9930714493544193
seq_739, 0.0, 1.0
NODE_0000023, 0.003630469516116547, 0.9963695304838835
seq_233, 0.0, 1.0
seq_553, 0.0, 1.0
NODE_0000024, 0.011397867055368901, 0.9886021329446312
seq_265, 0.0, 1.0
NODE_0000025, 0.018469416261456196, 0.9815305837385438
NODE_0000026, 0.008907002272361223, 0.9910929977276388
seq_510, 0.0, 0.9999999999999999
NODE_0000027, 0.0076937374701380075, 0.9923062625298621
seq_511, 0.0, 1.0
seq_544, 0.0, 0.9999999999999999
NODE_0000028, 0.003354753538018291, 0.9966452464619817
seq_356, 0.0, 1.0
NODE_0000029, 0.0027003605287456694, 0.9972996394712543
NODE_0000030, 0.007287617275005016, 0.992712382724995
seq_512, 0.0, 1.0
seq_514, 0.0, 0.9999999999999999
NODE_0000031, 0.0005363876057097711, 0.9994636123942902
seq_357, 0.0, 1.0
NODE_0000032, 0.0008770061284333947, 0.9991229938715667
seq_513, 0.0, 1.0
seq_528, 0.0, 0.9999999999999999
NODE_0000033, 0.0032437244206044084, 0.9967562755793956
seq_509, 0.0, 1.0
NODE_0000034, 0.0013234941400046758, 0.9986765058599953
seq_359, 0.0, 1.0
NODE_0000035, 0.0018695270274933394, 0.9981304729725067
seq_554, 0.0, 1.0
seq_727, 0.0, 1.0
NODE_0000036, 0.9995148162897587, 0.00048518371024134667
NODE_0000037, 0.9991937446934427, 0.0008062553065572287
seq_631, 0.0, 1.0
