#name, A, B
NODE_0000000, 0.07948277979899875, 0.9205172202010012
NODE_0000001, 0.8354795232961205, 0.1645204767038795
NODE_0000002, 0.9933832987025946, 0.0066167012974054085
NODE_0000003, 0.9964721310130873, 0.003527868986912806
seq_059, 1.0, 0.0
seq_060, 1.0, 0.0
NODE_0000004, 0.9942257737845733, 0.0057742262154267116
NODE_0000005, 0.9987181765769669, 0.0012818234230330175
seq_062, 0.9999999999999999, 0.0
NODE_0000006, 0.9999999989161202, 1.0838797941159652e-09
NODE_0000007, 0.9999999999936294, 6.370513877724105e-12
seq_025, 0.9999999999999999, 0.0
seq_049, 0.9999999999999999, 0.0
NODE_0000008, 0.999999992759865, 7.2401349500104355e-09
seq_061, 0.9999999999999999, 0.0
seq_051, 1.0, 0.0
NODE_0000009, 0.9999999941915967, 5.808403337432356e-09
seq_056, 0.9999999999999999, 0.0
NODE_0000010, 0.9999999999973692, 2.630913570081109e-12
seq_053, 1.0, 0.0
seq_052, 1.0, 0.0
NODE_0000011, 0.9785396775214292, 0.021460322478570753
seq_031, 1.0, 0.0
NODE_0000012, 0.9860650546205612, 0.013934945379438866
seq_058, 1.0, 0.0
NODE_0000013, 0.9998811349304414, 0.0001188650695584877
seq_024, 1.0, 0.0
NODE_0000014, 0.9971204479992432, 0.0028795520007568486
NODE_0000015, 0.9995967566753455, 0.00040324332465456063
NODE_0000016, 0.9999755034872408, 2.4496512759077816e-05
seq_037, 1.0, 0.0
seq_038, 1.0, 0.0
NODE_0000017, 0.9999921174847072, 7.88251529283529e-06
seq_032, 1.0, 0.0
NODE_0000018, 0.9999980450917503, 1.954908249911946e-06
seq_034, 1.0, 0.0
seq_043, 1.0, 0.0
NODE_0000019, 0.882125480460511, 0.11787451953948916
seq_044, 1.0, 0.0
NODE_0000020, 0.0005377049889504149, 0.9994622950110496
seq_225, 0.0, 1.0
seq_289, 0.0, 1.0
NODE_0000021, 0.9759186631484584, 0.02408133685154151
NODE_0000022, 0.9758981975485602, 0.024101802451439863
seq_007, 1.0, 0.0
seq_040, 1.0, 0.0
NODE_0000023, 0.9779537564431716, 0.02204624355682843
seq_008, 1.0, 0.0
seq_081, 1.0, 0.0
NODE_0000024, 0.999842943640189, 0.0001570563598109275
seq_047, 1.0, 0.0
NODE_0000025, 0.018497367807688694, 0.9815026321923113
NODE_0000026, 0.0011509090877101142, 0.99884909091229
seq_325, 0.0, 1.0
NODE_0000027, 0.000621065611258006, 0.9993789343887421
seq_324, 0.0, 1.0
NODE_0000028, 1.6810015447922456e-06, 0.9999983189984553
seq_322, 0.0, 1.0
seq_323, 0.0, 1.0
NODE_0000029, 0.01797220783590373, 0.9820277921640963
seq_255, 0.0, 0.9999999999999999
NODE_0000030, 0.008658130461683542, 0.9913418695383165
seq_259, 0.0, 1.0
NODE_0000031, 0.048535141490533014, 0.9514648585094669
seq_258, 0.0, 1.0
NODE_0000032, 0.07523167670222027, 0.9247683232977797
seq_257, 0.0, 0.9999999999999999
NODE_0000033, 0.21266912254478457, 0.7873308774552155
seq_256, 0.0, 1.0
NODE_0000034, 0.8143269985495029, 0.18567300145049712
NODE_0000035, 0.9758183567894217, 0.02418164321057821
seq_046, 1.0, 0.0
NODE_0000036, 0.6597807784647496, 0.3402192215352504
seq_355, 0.0, 1.0
NODE_0000037, 0.2831713064195868, 0.7168286935804131
NODE_0000038, 0.05128074349274273, 0.9487192565072572
seq_594, 0.0, 1.0
NODE_0000039, 0.04447970560720598, 0.955520294392794
seq_282, 0.0, 1.0
seq_351, 0.0, 1.0
NODE_0000040, 0.09031986903947088, 0.9096801309605291
seq_354, 0.0, 0.9999999999999999
NODE_0000041, 0.07903459741809778, 0.9209654025819022
seq_352, 0.0, 0.9999999999999999
NODE_0000042, 0.06513487956825771, 0.9348651204317424
seq_704, 0.0, 1.0
NODE_0000043, 0.005398261641352564, 0.9946017383586474
seq_326, 0.0, 1.0
seq_353, 0.0, 1.0
NODE_0000044, 0.8090134202323591, 0.19098657976764086
NODE_0000045, 0.9999897800122386, 1.0219987761437032e-05
NODE_0000046, 0.999999999992586, 7.413999529227463e-12
seq_063, 0.9999999999999999, 0.0
seq_070, 0.9999999999999999, 0.0
NODE_0000047, 0.999999999992586, 7.413999529227463e-12
seq_064, 0.9999999999999999, 0.0
seq_055, 0.9999999999999999, 0.0
NODE_0000048, 0.4037063803869238, 0.5962936196130763
seq_826, 0.0, 1.0
NODE_0000049, 0.33676102998297686, 0.6632389700170231
seq_260, 0.0, 1.0
NODE_0000050, 0.02713089101689168, 0.9728691089831084
seq_248, 0.0, 0.9999999999999999
