#name, A, B
NODE_0000000, 0.341686087074728, 0.6583139129252721
NODE_0000001, 0.04586142889120321, 0.9541385711087967
NODE_0000002, 0.009474937513418796, 0.9905250624865812
seq_0314, 0.0, 1.0
NODE_0000003, 0.005539815434681591, 0.9944601845653185
seq_0351, 0.0, 0.9999999999999999
NODE_0000004, 0.0013972802936304603, 0.9986027197063695
NODE_0000005, 5.85033968982277e-06, 0.9999941496603102
seq_0349, 0.0, 0.9999999999999999
seq_0350, 0.0, 0.9999999999999999
NODE_0000006, 0.9891693153144102, 0.010830684685589748
NODE_0000007, 0.9999995030741193, 4.969258807992358e-07
seq_0054, 1.0, 0.0
seq_0055, 1.0, 0.0
NODE_0000008, 0.9982548625484966, 0.0017451374515034552
seq_0056, 1.0, 0.0
NODE_0000009, 0.9999979090958084, 2.0909041915172862e-06
seq_0177, 1.0, 0.0
seq_0057, 1.0, 0.0
NODE_0000010, 0.04094912500923584, 0.9590508749907641
seq_0287, 0.0, 0.9999999999999999
NODE_0000011, 0.07327327375164079, 0.9267267262483593
seq_0275, 0.0, 0.9999999999999999
NODE_0000012, 0.04314639519553788, 0.9568536048044621
seq_0291, 0.0, 0.9999999999999999
NODE_0000013, 0.08954279434206655, 0.9104572056579335
seq_0290, 0.0, 1.0
NODE_0000014, 0.39299411984654536, 0.6070058801534546
NODE_0000015, 0.2604619478396205, 0.7395380521603795
seq_0356, 0.0, 1.0
NODE_0000016, 0.16579196773360422, 0.8342080322663957
seq_0296, 0.0, 1.0
NODE_0000017, 0.0985612472693901, 0.9014387527306099
NODE_0000018, 0.05792330880081253, 0.9420766911991875
seq_0311, 0.0, 1.0
seq_0383, 0.0, 0.9999999999999999
NODE_0000019, 0.09008767496258371, 0.9099123250374164
seq_0384, 0.0, 1.0
NODE_0000020, 0.08280404566978199, 0.917195954330218
seq_0386, 0.0, 1.0
NODE_0000021, 0.03452330825476591, 0.9654766917452341
seq_0353, 0.0, 1.0
NODE_0000022, 0.03593092737905109, 0.964069072620949
seq_0385, 0.0, 1.0
seq_0826, 0.0, 1.0
NODE_0000023, 0.6376643048254967, 0.3623356951745031
NODE_0000024, 0.12854172700022506, 0.8714582729997751
seq_0273, 0.0, 0.9999999999999999
NODE_0000025, 0.1100318170664682, 0.8899681829335319
seq_0276, 0.0, 1.0
NODE_0000026, 0.06889426852820787, 0.9311057314717921
seq_0272, 0.0, 1.0
seq_0274, 0.0, 1.0
NODE_0000027, 0.6948624714757805, 0.3051375285242194
seq_0979, 0.0, 1.0
NODE_0000028, 0.7623238356302386, 0.2376761643697614
seq_0423, 0.0, 1.0
NODE_0000029, 0.7822888487829069, 0.21771115121709306
seq_0040, 1.0, 0.0
seq_0282, 0.0, 1.0
NODE_0000030, 0.6991198590557509, 0.3008801409442491
NODE_0000031, 0.9999996823801374, 3.176198625297172e-07
seq_0066, 0.9999999999999999, 0.0
seq_0048, 0.9999999999999999, 0.0
NODE_0000032, 0.9999999999954516, 4.548375798947928e-12
seq_0051, 1.0, 0.0
seq_0065, 1.0, 0.0
NODE_0000033, 0.06660879872138531, 0.9333912012786147
seq_0284, 0.0, 1.0
NODE_0000034, 0.011905436209926118, 0.9880945637900739
seq_0283, 0.0, 1.0
NODE_0000035, 0.010953750072271977, 0.989046249927728
seq_0289, 0.0, 1.0
NODE_0000036, 0.021715497672119537, 0.9782845023278806
NODE_0000037, 0.031169297356901462, 0.9688307026430986
seq_0381, 0.0, 0.9999999999999999
seq_0446, 0.0, 1.0
NODE_0000038, 0.025244164306792004, 0.974755835693208
NODE_0000039, 1.117591211500747e-09, 0.9999999988824089
seq_0280, 0.0, 1.0
seq_0392, 0.0, 1.0
NODE_0000040, 0.045676059582685696, 0.9543239404173143
seq_0285, 0.0, 1.0
NODE_0000041, 0.05919515507624935, 0.9408048449237506
seq_0286, 0.0, 1.0
NODE_0000042, 0.17723217077707357, 0.8227678292229265
seq_0292, 0.0, 1.0
NODE_0000043, 0.5116730884733331, 0.4883269115266668
seq_0039, 0.9999999999999999, 0.0
NODE_0000044, 0.0013501765409420763, 0.998649823459058
seq_0281, 0.0, 1.0
seq_0308, 0.0, 1.0
NODE_0000045, 0.5503072377547666, 0.4496927622452334
seq_0047, 0.9999999999999999, 0.0
NODE_0000046, 0.49396485044641125, 0.5060351495535886
seq_0288, 0.0, 1.0
NODE_0000047, 0.5873112893371234, 0.41268871066287643
NODE_0000048, 0.456367754176161, 0.543632245823839
seq_0270, 0.0, 1.0
seq_0271, 0.0, 0.9999999999999999
NODE_0000049, 0.9892411140303858, 0.010758885969614069
seq_0061, 1.0, 0.0
NODE_0000050, 0.9998708883157271, 0.00012911168427271144
seq_0060, 1.0, 0.0
NODE_0000051, 0.9999771827112814, 2.2817288718507756e-05
seq_0058, 1.0, 0.0
seq_0059, 1.0, 0.0
NODE_0000052, 0.4442777170434985, 0.5557222829565014
seq_0376, 0.0, 1.0
NODE_0000053, 0.33970682506773153, 0.6602931749322685
seq_0378, 0.0, 1.0
NODE_0000054, 0.31307923269801946, 0.6869207673019805
seq_0331, 0.0, 1.0
seq_0375, 0.0, 0.9999999999999999
NODE_0000055, 0.41735296997985316, 0.582647030020147
NODE_0000056, 0.11555107840041981, 0.8844489215995803
seq_0295, 0.0, 0.9999999999999999
seq_0445, 0.0, 1.0
NODE_0000057, 0.16360074266160204, 0.8363992573383979
seq_0379, 0.0, 0.9999999999999999
NODE_0000058, 0.11624433350604996, 0.88375566649395
seq_0279, 0.0, 1.0
seq_0377, 0.0, 1.0
NODE_0000059, 0.8555248206754533, 0.1444751793245466
seq_0041, 1.0, 0.0
NODE_0000060, 0.9850997092469435, 0.01490029075305658
NODE_0000061, 0.9999999870648222, 1.293517782766267e-08
seq_0050, 0.9999999999999999, 0.0
seq_0052, 1.0, 0.0
NODE_0000062, 0.9915337258919961, 0.008466274108004015
NODE_0000063, 0.998287781419682, 0.001712218580318055
seq_0053, 0.9999999999999999, 0.0
NODE_0000064, 0.012219650295904895, 0.9877803497040952
seq_0243, 0.0, 0.9999999999999999
seq_0244, 0.0, 0.9999999999999999
NODE_0000065, 0.9917790764455579, 0.00822092355444213
NODE_0000066, 0.9990798172175382, 0.0009201827824618717
seq_0044, 0.9999999999999999, 0.0
NODE_0000067, 0.9999985775781207, 1.4224218792306075e-06
NODE_0000068, 0.9999999033761556, 9.662384437963103e-08
seq_0043, 1.0, 0.0
NODE_0000069, 0.9999997201851284, 2.798148715055715e-07
seq_0674, 0.0, 1.0
seq_0024, 1.0, 0.0
NODE_0000070, 0.9999999999833, 1.6700054985817294e-11
seq_0729, 0.0, 1.0
seq_0045, 0.9999999999999999, 0.0
seq_0046, 1.0, 0.0
NODE_0000071, 0.9509210975464423, 0.04907890245355773
seq_0025, 1.0, 0.0
NODE_0000072, 0.978763205455491, 0.021236794544508948
NODE_0000073, 0.9958251896036887, 0.0041748103963114265
seq_0038, 1.0, 0.0
NODE_0000074, 0.9985981117647509, 0.0014018882352491502
NODE_0000075, 0.9999884244381539, 1.1575561846127145e-05
seq_0022, 1.0, 0.0
seq_0031, 1.0, 0.0
NODE_0000076, 0.9999277592295824, 7.224077041755183e-05
seq_0023, 1.0, 0.0
NODE_0000077, 0.9967700679902782, 0.003229932009721627
NODE_0000078, 0.9951524189823076, 0.004847581017692418
seq_0670, 0.0, 1.0
NODE_0000079, 0.9999740436727306, 2.59563272693701e-05
seq_0026, 1.0, 0.0
seq_0028, 1.0, 0.0
NODE_0000080, 0.9379176636528994, 0.06208233634710063
seq_0265, 0.0, 0.9999999999999999
NODE_0000081, 0.9217669379232354, 0.07823306207676468
seq_0316, 0.0, 1.0
NODE_0000082, 0.9897779491593879, 0.010222050840612226
NODE_0000083, 0.9998573722948731, 0.0001426277051268605
NODE_0000084, 0.9999476628206003, 5.233717939964113e-05
seq_0009, 1.0, 0.0
seq_0029, 1.0, 0.0
NODE_0000085, 0.9999172074894626, 8.279251053750087e-05
seq_0030, 0.9999999999999999, 0.0
NODE_0000086, 0.9994064796028749, 0.0005935203971251703
seq_0007, 1.0, 0.0
seq_0016, 1.0, 0.0
NODE_0000087, 0.9991389323678944, 0.0008610676321054761
seq_0006, 1.0, 0.0
NODE_0000088, 0.9998266504959673, 0.00017334950403275878
seq_0372, 0.0, 1.0
NODE_0000089, 0.9994100998471603, 0.0005899001528397418
seq_0017, 1.0, 0.0
NODE_0000090, 0.9998479600910744, 0.0001520399089256812
seq_0068, 1.0, 0.0
seq_0089, 1.0, 0.0
NODE_0000091, 0.9999994142959716, 5.857040283851045e-07
seq_0019, 1.0, 0.0
NODE_0000092, 0.9999999791012378, 2.089876203439029e-08
seq_0020, 1.0, 0.0
seq_0021, 1.0, 0.0
NODE_0000093, 0.9522929403709629, 0.04770705962903699
seq_0008, 1.0, 0.0
NODE_0000094, 0.9641229642349362, 0.035877035765063826
NODE_0000095, 0.9998901063783001, 0.00010989362169980637
seq_0011, 0.9999999999999999, 0.0
seq_0013, 1.0, 0.0
NODE_0000096, 0.936690840726627, 0.06330915927337304
NODE_0000097, 0.9997180591832892, 0.0002819408167107182
seq_0014, 1.0, 0.0
NODE_0000098, 0.9999997789155928, 2.2108440735688343e-07
seq_0012, 1.0, 0.0
seq_0015, 1.0, 0.0
NODE_0000099, 0.8978575923107369, 0.10214240768926312
seq_0371, 0.0, 1.0
NODE_0000100, 0.8516119709570744, 0.14838802904292547
NODE_0000101, 0.7104890748910463, 0.2895109251089539
seq_0370, 0.0, 1.0
seq_0428, 0.0, 1.0
NODE_0000102, 0.8093451099691731, 0.19065489003082697
seq_0241, 0.0, 1.0
NODE_0000103, 0.7880665859567738, 0.21193341404322616
NODE_0000104, 0.024543478405861015, 0.975456521594139
seq_0260, 0.0, 1.0
NODE_0000105, 1.1099660721571703e-05, 0.9999889003392786
seq_0242, 0.0, 1.0
NODE_0000106, 0.005284631266211714, 0.9947153687337882
seq_0315, 0.0, 1.0
seq_0324, 0.0, 1.0
NODE_0000107, 0.6897839370504188, 0.3102160629495812
seq_0032, 0.9999999999999999, 0.0
NODE_0000108, 0.6723911217122115, 0.3276088782877885
seq_0002, 1.0, 0.0
NODE_0000109, 0.6598631276431598, 0.3401368723568403
NODE_0000110, 0.995377341505449, 0.004622658494551098
seq_0003, 1.0, 0.0
NODE_0000111, 0.9999560970343154, 4.3902965684552676e-05
seq_0004, 1.0, 0.0
seq_0005, 1.0, 0.0
NODE_0000112, 0.6408631018114382, 0.3591368981885617
seq_0259, 0.0, 1.0
NODE_0000113, 0.6281999326873655, 0.37180006731263454
seq_0263, 0.0, 0.9999999999999999
NODE_0000114, 0.6233739725996746, 0.3766260274003255
NODE_0000115, 0.004608318271232272, 0.9953916817287677
seq_0264, 0.0, 1.0
NODE_0000116, 0.0001713102955311302, 0.9998286897044689
seq_0261, 0.0, 0.9999999999999999
seq_0262, 0.0, 0.9999999999999999
NODE_0000117, 0.6052081519646939, 0.3947918480353062
NODE_0000118, 0.9887698462656533, 0.011230153734346616
seq_0477, 0.0, 1.0
NODE_0000119, 0.9984063368714334, 0.0015936631285665063
seq_0034, 1.0, 0.0
NODE_0000120, 0.9975819940580513, 0.002418005941948751
seq_0062, 1.0, 0.0
seq_0416, 0.0, 1.0
NODE_0000121, 0.9999999782132605, 2.1786739476791082e-08
seq_0037, 1.0, 0.0
seq_0063, 1.0, 0.0
seq_0064, 0.9999999999999999, 0.0
NODE_0000122, 0.596781457151664, 0.4032185428483361
seq_0001, 1.0, 0.0
NODE_0000123, 0.5851722249572953, 0.4148277750427048
seq_0033, 0.9999999999999999, 0.0
NODE_0000124, 0.578902524553088, 0.42109747544691184
seq_0447, 0.0, 1.0
NODE_0000125, 0.5480743830016968, 0.4519256169983032
NODE_0000126, 0.9999897737138722, 1.022628612790226e-05
seq_0035, 0.9999999999999999, 0.0
NODE_0000127, 0.9999922858700573, 7.714129942847687e-06
seq_0018, 1.0, 0.0
NODE_0000128, 0.9999951697042687, 4.830295731283469e-06
seq_0027, 1.0, 0.0
seq_0036, 1.0, 0.0
NODE_0000129, 0.53076660686341, 0.46923339313659
NODE_0000130, 0.4586127702253811, 0.541387229774619
seq_0118, 1.0, 0.0
NODE_0000131, 5.065566700524815e-09, 0.9999999949344333
seq_0770, 0.0, 1.0
seq_0771, 0.0, 1.0
NODE_0000132, 0.5241760190322469, 0.475823980967753
seq_0573, 0.0, 1.0
NODE_0000133, 0.5153131188330806, 0.4846868811669194
seq_0146, 1.0, 0.0
NODE_0000134, 0.513566662348354, 0.486433337651646
NODE_0000135, 0.9236938504046495, 0.0763061495953505
NODE_0000136, 0.9635836140414599, 0.036416385958540194
seq_0153, 1.0, 0.0
seq_0156, 1.0, 0.0
NODE_0000137, 0.9572335445322452, 0.042766455467754816
seq_0663, 0.0, 1.0
NODE_0000138, 0.9979649411318289, 0.002035058868171092
NODE_0000139, 0.9952434847350209, 0.004756515264979188
NODE_0000140, 0.9999916146995721, 8.385300427865997e-06
seq_0210, 0.9999999999999999, 0.0
seq_0223, 1.0, 0.0
NODE_0000141, 0.9914510296969578, 0.008548970303042311
seq_0222, 0.9999999999999999, 0.0
seq_0227, 1.0, 0.0
NODE_0000142, 0.9980351806729318, 0.0019648193270682536
NODE_0000143, 0.9940693299689017, 0.005930670031098109
seq_0165, 1.0, 0.0
seq_0228, 1.0, 0.0
NODE_0000144, 0.9985187426037443, 0.0014812573962557569
NODE_0000145, 0.9999530887432029, 4.691125679709832e-05
seq_0209, 0.9999999999999999, 0.0
seq_0238, 0.9999999999999999, 0.0
NODE_0000146, 0.9999807311237613, 1.926887623877205e-05
seq_0206, 1.0, 0.0
seq_0208, 1.0, 0.0
seq_0221, 1.0, 0.0
NODE_0000147, 0.4543455039599791, 0.5456544960400209
seq_0181, 1.0, 0.0
NODE_0000148, 0.4078536396969719, 0.5921463603030281
seq_0138, 0.9999999999999999, 0.0
NODE_0000149, 0.36020151843387005, 0.63979848156613
seq_0158, 1.0, 0.0
NODE_0000150, 0.2710029743864341, 0.7289970256135659
seq_0140, 1.0, 0.0
NODE_0000151, 0.2709203365790647, 0.7290796634209353
seq_0139, 0.9999999999999999, 0.0
NODE_0000152, 0.15651266990967966, 0.8434873300903203
seq_0155, 1.0, 0.0
NODE_0000153, 0.07562931957829035, 0.9243706804217096
NODE_0000154, 0.061875055170417886, 0.9381249448295822
seq_0686, 0.0, 1.0
NODE_0000155, 0.02658613179913232, 0.9734138682008677
seq_0245, 0.0, 1.0
NODE_0000156, 0.0035612117889101233, 0.9964387882110899
seq_0313, 0.0, 1.0
NODE_0000157, 0.0021026297632109336, 0.997897370236789
NODE_0000158, 0.0028484917902021167, 0.9971515082097978
seq_0374, 0.0, 1.0
